PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Nooren, Pieter; van Gorp, Nicolai; van Eijk, Nico; Fathaigh, Ronan O.								Should We Regulate Digital Platforms? A New Framework for Evaluating Policy Options								POLICY AND INTERNET				10	3			264	301		10.1002/poi3.177				SEP 2018	2018										9	0	0	0	0	0	9			1944-2866			WOS:000444230300002		
J	Tian, Lin; Vakharia, Asoo J.; Tan, Yinliang (Ricky); Xu, Yifan								Marketplace, Reseller, or Hybrid: Strategic Analysis of an Emerging E-Commerce Model								PRODUCTION AND OPERATIONS MANAGEMENT				27	8			1595	1610		10.1111/poms.12885				AUG 2018	2018										51	2	0	0	0	0	52			1059-1478	1937-5956		WOS:000442349600010		
J	Taeuscher, Karl; Laudien, Sven M.				Taeuscher, Karl/AAB-3168-2021				Understanding platform business models: A mixed methods study of marketplaces								EUROPEAN MANAGEMENT JOURNAL				36	3			319	329		10.1016/j.emj.2017.06.005				JUN 2018	2018										70	0	1	0	2	0	70			0263-2373	1873-5681		WOS:000434001100003		
J	Constantinides, Panos; Henfridsson, Ola; Parker, Geoffrey G.				Parker, Geoffrey/F-3202-2015; Li, Wang/M-1612-2019	Parker, Geoffrey/0000-0002-7160-6451; Constantinides, Panos/0000-0003-2728-8975			Platforms and Infrastructures in the Digital Age								INFORMATION SYSTEMS RESEARCH				29	2			381	400		10.1287/isre.2018.0794				JUN 2018	2018										85	0	2	0	0	0	85			1047-7047	1526-5536		WOS:000441546900007		
J	Yan, Yingchen; Zhao, Ruiqing; Liu, Zhibing				Liu, Zhibing/Q-8834-2016	Yan, Yingchen/0000-0002-4798-994X			Strategic introduction of the marketplace channel under spillovers from online to offline sales								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				267	1			65	77		10.1016/j.ejor.2017.11.011				MAY 16 2018	2018										46	3	0	0	0	0	48			0377-2217	1872-6860		WOS:000424722300006		
J	Chen, Lin; Nan, Guofang; Li, Minqiang								Wholesale Pricing or Agency Pricing on Online Retail Platforms: The Effects of Customer Loyalty								INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE				22	4			576	608		10.1080/10864415.2018.1485086				2018	2018										14	2	0	0	0	0	16			1086-4415	1557-9301		WOS:000444703200005		
J	Wirl, Franz				Wirl, Franz/P-2861-2019	Wirl, Franz/0000-0002-2168-8049			Agency Model and Wholesale Pricing: Apple versus Amazon in the E-Book Market								INTERNATIONAL JOURNAL OF THE ECONOMICS OF BUSINESS				25	2			243	264		10.1080/13571516.2017.1401282				2018	2018										3	0	0	0	0	0	3			1357-1516	1466-1829		WOS:000435401000004		
J	Taeuscher, Karl; Abdelkafi, Nizar				Taeuscher, Karl/AAB-3168-2021				Scalability and robustness of business models for sustainability: A simulation experiment								JOURNAL OF CLEANER PRODUCTION				170				654	664		10.1016/j.jclepro.2017.09.023				JAN 1 2018	2018										11	0	0	0	1	0	11			0959-6526	1879-1786		WOS:000414879300061		
J	Mandrescu, Daniel								Applying (EU) Competition Law to Online Platforms: Reflections on the Definition of the Relevant Market(s)								WORLD COMPETITION				41	3			453	483						2018	2018										2	0	0	0	0	0	2			1011-4548	1875-8436		WOS:000447854200007		
J	Shen, Yuelin								Platform retailing with slotting allowance and revenue sharing								JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY				69	7			1033	1045		10.1057/s41274-017-0286-4				2018	2018										5	0	0	0	0	0	5			0160-5682	1476-9360		WOS:000434453300004		
J	Broekhuis, Manda; Scholten, Kirstin					, Scholten/0000-0002-1256-3543			Purchasing in service triads: the influence of contracting on contract management								INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT				38	5			1188	1204		10.1108/IJOPM-12-2015-0754				2018	2018										11	0	0	0	0	0	11			0144-3577	1758-6593		WOS:000431031000002		
J	Santoso, Adhi Setyo; Wahyuni, Sari				Santoso, Adhi Setyo/Y-6068-2019	Santoso, Adhi Setyo/0000-0001-6857-2708			Maximizing Strategic Alliances in the Multi-Sided Platform Firms								INTERNATIONAL JOURNAL OF BUSINESS				23	1			26	52						2018	2018										2	0	0	0	0	0	2			1083-4346			WOS:000425648400003		
J	Kwark, Young; Chen, Jianqing; Raghunathan, Srinivasan								PLATFORM OR WHOLESALE? A STRATEGIC TOOL FOR ONLINE RETAILERS TO BENEFIT FROM THIRD-PARTY INFORMATION								MIS QUARTERLY				41	3			763	+						SEP 2017	2017										36	8	0	0	0	1	43			0276-7783			WOS:000407896800005		
J	Sun, Can; Ji, Yonghua; Kolfal, Bora; Patterson, Ray				Ji, Yonghua/AAD-8761-2019	Ji, Yonghua/0000-0001-7507-8548; Kolfal, Bora/0000-0001-9874-4734			Business-to-Consumer Platform Strategy: How Vendor Certification Changes Platform and Seller Incentives								ACM TRANSACTIONS ON MANAGEMENT INFORMATION SYSTEMS				8	2-3	SI				6	10.1145/3057273				AUG 2017	2017										0	0	0	0	0	0	0			2158-656X	2158-6578		WOS:000409316800004		
J	Johnson, Justin P.								The Agency Model and MFN Clauses								REVIEW OF ECONOMIC STUDIES				84	3			1151	1185		10.1093/restud/rdx007				JUL 2017	2017										32	0	0	0	0	0	32			0034-6527	1467-937X		WOS:000407265900006		
J	Wan, Xing; Cenamor, Javier; Parker, Geoffrey; Van Alstyne, Marshall				Parker, Geoffrey/F-3202-2015	Parker, Geoffrey/0000-0002-7160-6451; CENAMOR, JAVIER/0000-0002-7432-3713			Unraveling Platform Strategies: A Review from an Organizational Ambidexterity Perspective								SUSTAINABILITY				9	5					734	10.3390/su9050734				MAY 2017	2017										11	0	0	0	0	0	11			2071-1050			WOS:000404127800059		
S	Altman, Elizabeth J.; Tushman, Michael L.						Furman, J; Gawer, A; Silverman, BS; Stern, S		PLATFORMS, OPEN/USER INNOVATION, AND ECOSYSTEMS: A STRATEGIC LEADERSHIP PERSPECTIVE								ENTREPRENEURSHIP, INNOVATION, AND PLATFORMS		Advances in Strategic Management-A Research Annual		37				177	207		10.1108/S0742-332220170000037007				2017	2017										14	0	0	0	0	0	14			0742-3322		978-1-78743-079-2	WOS:000438634200007		
J	Jittrapirom, Peraphan; Caiati, Valeria; Feneri, Anna-Maria; Ebrahimigharehbaghi, Shima; Alonso-Gonzalez, Maria J.; Narayan, Jishnu					, Jishnu Narayan/0000-0002-5301-5754; Caiati, Valeria/0000-0002-8755-6823; Alonso-Gonzalez, Maria J./0000-0003-2314-5408			Mobility as a Service: A Critical Review of Definitions, Assessments of Schemes, and Key Challenges								URBAN PLANNING				2	2			13	25		10.17645/up.v2i2.931				2017	2017										136	2	0	0	0	0	138			2183-7635			WOS:000408829000003		
J	Perera, Charith; Wakenshaw, Susan Y. L.; Baarslag, Tim; Haddadi, Hamed; Bandara, Arosha K.; Mortier, Richard; Crabtree, Andy; Ng, Irene C. L.; McAuley, Derek; Crowcroft, Jon				Baarslag, Tim/F-6995-2017; Baarslag, Tim/N-1858-2019; Bandara, Arosha K./AAB-8229-2021	Baarslag, Tim/0000-0002-1662-3910; Baarslag, Tim/0000-0002-1662-3910; Bandara, Arosha/0000-0001-8974-0555; McAuley, Derek/0000-0001-9159-9933; Crabtree, Andrew/0000-0001-5553-6767			Valorising the IoT Databox: creating value for everyone								TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES				28	1					e3125	10.1002/ett.3125				JAN 2017	2017										9	0	0	0	0	0	9			2161-3915			WOS:000394422300038		
J	Abhishek, Vibhanshu; Jerath, Kinshuk; Zhang, Z. John								Agency Selling or Reselling? Channel Structures in Electronic Retailing								MANAGEMENT SCIENCE				62	8			2259	2280		10.1287/mnsc.2015.2230				AUG 2016	2016										122	25	0	0	2	1	146			0025-1909	1526-5501		WOS:000381913900007		
J	Bailetti, Tony; Gad, Mahmoud								Examining the Modes Malware Suppliers Use to Provide Goods and Services								TECHNOLOGY INNOVATION MANAGEMENT REVIEW								21	27						FEB 2016	2016										0	0	0	0	0	0	0			1927-0321			WOS:000371895600004		
B	Vezzoso, Simonetta						Olleros, FX; Zhegu, M		Competition policy in a world of big data								RESEARCH HANDBOOK ON DIGITAL TRANSFORMATIONS								400	420			10.4337/9781784717766			2016	2016										0	0	0	0	0	0	0					978-1-78471-776-6; 978-1-78471-775-9	WOS:000411747400020		
J	Fletcher, Amelia; Hviid, Morten								BROAD RETAIL PRICE MFN CLAUSES: ARE THEY RPM "AT ITS WORST"?								ANTITRUST LAW JOURNAL				81	1			65	98						2016	2016										5	0	0	0	0	0	5			0003-6056	2326-9774		WOS:000394412600004		
J	Ji, Ya'nan; Xu, Xiaoyan; Sun, Yanhong								Cooperation strategies for e-commerce platforms with seller classification								KYBERNETES				45	9			1369	1386		10.1108/K-12-2015-0318				2016	2016										2	0	0	0	1	0	2			0368-492X	1758-7883		WOS:000392186200003		
J	Cao, Kaiying; He, Ping								The competition between B2C platform and third-party seller considering sales effort								KYBERNETES				45	7			1084	1108		10.1108/K-01-2016-0009				2016	2016										5	1	0	0	0	0	6			0368-492X	1758-7883		WOS:000386162200007		
J	Gui, Yunmiao; Gong, Bengang								Quality Assurance Competition Strategy under B2C Platform								DISCRETE DYNAMICS IN NATURE AND SOCIETY				2016						6587872	10.1155/2016/6587872				2016	2016										0	0	0	0	0	0	0			1026-0226	1607-887X		WOS:000369752000001		
J	Hagiu, Andrei; Wright, Julian								Multi-sided platforms								INTERNATIONAL JOURNAL OF INDUSTRIAL ORGANIZATION				43				162	174		10.1016/j.ijindorg.2015.03.003				NOV 2015	2015						41st Annual Conference of the European-Association-for-Research-in-Industrial-Economics (EARIE)41st Annual Conference of the European-Association-for-Research-in-Industrial-Economics (EARIE)	AUG 29-31, 2014AUG 29-31, 2014	European Assoc Res Ind EconEuropean Assoc Res Ind Econ	Bocconi Univ, Milan, ITALYBocconi Univ, Milan, ITALY	185	7	1	0	0	1	192			0167-7187	1873-7986		WOS:000368331200015		
